Year_Month,Card Type,Travel_Mode,Trip
Jan-23,Free Opal,Bus,24933
Jan-23,Free Opal,Light Rail,3026
Jan-23,Free Opal,Ferry,2108
Jan-23,Other,Bus,20233
Jan-23,School Opal,Train,46014
Jan-23,School Opal,Metro,7161
Jan-23,School Opal,Bus,68263
Jan-23,School Opal,Light Rail,2246
Jan-23,School Opal,Ferry,592
Jan-23,Gold Opal,Train,2013174
Jan-23,Gold Opal,Metro,117304
Jan-23,Gold Opal,Bus,2864913
Jan-23,Gold Opal,Light Rail,358571
Jan-23,Gold Opal,Ferry,198602
Jan-23,Opal Single Ticket,Ferry,42441
Jan-23,Opal Single Ticket,Ferry,27107
Jan-23,Opal Single Ticket,Light Rail,5136
Jan-23,Opal Single Ticket,Light Rail,3370
Jan-23,Opal Single Ticket,Train,103423
Jan-23,Opal Single Ticket,Metro,5058
Jan-23,Opal Single Ticket,Train,72852
Jan-23,Opal Single Ticket,Metro,7938
Feb-23,Adult,Train,9966221
Feb-23,Adult,Metro,719458
Feb-23,Adult,Bus,6556480
Feb-23,Adult,Light Rail,1156528
Feb-23,Adult,Ferry,372101
Feb-23,Adult,Bus,123
Feb-23,Adult,Bus,45
Feb-23,Adult,Bus,18
Feb-23,Child/Youth,Train,588340
Feb-23,Child/Youth,Metro,92516
Feb-23,Child/Youth,Bus,711553
Feb-23,Child/Youth,Light Rail,86549
Feb-23,Child/Youth,Ferry,44689
Feb-23,Opal Single Ticket,Bus,3
Feb-23,Concession,Train,1028752
Feb-23,Concession,Metro,126243
Feb-23,Concession,Bus,744808
Feb-23,Concession,Light Rail,227531
Feb-23,Concession,Ferry,16731
Feb-23,CTP,Train,7363351
Feb-23,CTP,Metro,480110
Feb-23,CTP,Bus,5722372
Feb-23,CTP,Light Rail,1117377
Feb-23,CTP,Ferry,522601
Feb-23,Day Pass Ticket,Train,43
Feb-23,Day Pass Ticket,Bus,17
Feb-23,Day Pass Ticket,Train,744
Feb-23,Day Pass Ticket,Metro,15
Feb-23,Day Pass Ticket,Bus,797
Feb-23,Day Pass Ticket,Light Rail,49
Feb-23,Day Pass Ticket,Ferry,11
Feb-23,Other,Train,203824
Feb-23,Other,Metro,8932
Feb-23,Other,Bus,56198
Feb-23,Other,Light Rail,7841
Feb-23,Other,Ferry,4377
Feb-23,Free Opal,Train,21275
Feb-23,Free Opal,Metro,1186
Feb-23,Free Opal,Bus,27684
Feb-23,Free Opal,Light Rail,2880
Feb-23,Free Opal,Ferry,1734
Feb-23,Other,Bus,20943
Feb-23,School Opal,Train,1020671
Feb-23,School Opal,Metro,148817
Feb-23,School Opal,Bus,1649956
Feb-23,School Opal,Light Rail,39837
Feb-23,School Opal,Ferry,9663
Feb-23,Gold Opal,Train,2096692
Feb-23,Gold Opal,Metro,119054
Feb-23,Gold Opal,Bus,3008755
Feb-23,Gold Opal,Light Rail,355797
Feb-23,Gold Opal,Ferry,177824
Feb-23,Opal Single Ticket,Ferry,29743
Feb-23,Opal Single Ticket,Ferry,6722
Feb-23,Opal Single Ticket,Light Rail,3896
Feb-23,Opal Single Ticket,Light Rail,919
Feb-23,Opal Single Ticket,Train,99920
Feb-23,Opal Single Ticket,Metro,4560
Feb-23,Opal Single Ticket,Train,34769
Feb-23,Opal Single Ticket,Metro,4013
Mar-23,Adult,Train,11361473
Mar-23,Adult,Metro,859491
Mar-23,Adult,Bus,7519038
Mar-23,Adult,Light Rail,1263515
Mar-23,Adult,Ferry,392791
Mar-23,Adult,Bus,166
Mar-23,Adult,Bus,43
Mar-23,Adult,Bus,35
Mar-23,Child/Youth,Train,581902
Mar-23,Child/Youth,Metro,94967
Mar-23,Child/Youth,Bus,700890
Mar-23,Child/Youth,Light Rail,79402
Mar-23,Child/Youth,Ferry,47928
Mar-23,Opal Single Ticket,Bus,2
Mar-23,Opal Single Ticket,Bus,1
Mar-23,Opal Single Ticket,Bus,4
Mar-23,Concession,Train,1610377
Mar-23,Concession,Metro,236763
Mar-23,Concession,Bus,1124148
Mar-23,Concession,Light Rail,328904
Mar-23,Concession,Ferry,20678
Mar-23,CTP,Train,8328869
Mar-23,CTP,Metro,593827
Mar-23,CTP,Bus,6535087
Mar-23,CTP,Light Rail,1240900
Mar-23,CTP,Ferry,560673
Mar-23,Day Pass Ticket,Train,35
Mar-23,Day Pass Ticket,Bus,5
Mar-23,Day Pass Ticket,Train,753
Mar-23,Day Pass Ticket,Metro,16
Mar-23,Day Pass Ticket,Bus,828
Mar-23,Day Pass Ticket,Light Rail,32
Mar-23,Day Pass Ticket,Ferry,14
Mar-23,Other,Train,226388
Mar-23,Other,Metro,10210
Mar-23,Other,Bus,63019
Mar-23,Other,Light Rail,8668
Mar-23,Other,Ferry,4107
Mar-23,Free Opal,Train,23917
Mar-23,Free Opal,Metro,1577
Mar-23,Free Opal,Bus,31190
Mar-23,Free Opal,Light Rail,3118
Mar-23,Free Opal,Ferry,1835
Mar-23,Other,Bus,23727
Mar-23,School Opal,Train,1167751
Mar-23,School Opal,Metro,173163
Mar-23,School Opal,Bus,1838842
Mar-23,School Opal,Light Rail,46106
Mar-23,School Opal,Ferry,11554
Mar-23,Gold Opal,Train,2317254
Mar-23,Gold Opal,Metro,135604
Mar-23,Gold Opal,Bus,3379990
Mar-23,Gold Opal,Light Rail,372739
Mar-23,Gold Opal,Ferry,179375
Mar-23,Opal Single Ticket,Ferry,30795
Mar-23,Opal Single Ticket,Ferry,9368
Mar-23,Opal Single Ticket,Light Rail,3803
Mar-23,Opal Single Ticket,Light Rail,1069
Mar-23,Opal Single Ticket,Train,110408
Mar-23,Opal Single Ticket,Metro,4970
Mar-23,Opal Single Ticket,Train,40080
Mar-23,Opal Single Ticket,Metro,4484
Apr-23,Adult,Train,9567193
Apr-23,Adult,Metro,692354
Apr-23,Adult,Bus,6160543
Apr-23,Adult,Light Rail,1035060
Apr-23,Adult,Ferry,376680
Apr-23,Adult,Bus,136
Apr-23,Adult,Bus,38
Apr-23,Adult,Bus,19
Apr-23,Child/Youth,Train,835400
Apr-23,Child/Youth,Metro,132364
Apr-23,Child/Youth,Bus,793429
Apr-23,Child/Youth,Light Rail,119764
Apr-23,Child/Youth,Ferry,105759
Apr-23,Opal Single Ticket,Bus,4
Apr-23,Concession,Train,1054815
Apr-23,Concession,Metro,133672
Apr-23,Concession,Bus,737056
Apr-23,Concession,Light Rail,218283
Apr-23,Concession,Ferry,15783
Apr-23,CTP,Train,7118961
Apr-23,CTP,Metro,488164
Apr-23,CTP,Bus,5449786
Apr-23,CTP,Light Rail,1001129
Apr-23,CTP,Ferry,505026
Apr-23,Day Pass Ticket,Train,17
Apr-23,Day Pass Ticket,Bus,10
Apr-23,Day Pass Ticket,Light Rail,1
Apr-23,Day Pass Ticket,Train,724
Apr-23,Day Pass Ticket,Metro,12
Apr-23,Day Pass Ticket,Bus,640
Apr-23,Day Pass Ticket,Light Rail,48
Apr-23,Day Pass Ticket,Ferry,10
Apr-23,Other,Train,189165
Apr-23,Other,Metro,7441
Apr-23,Other,Bus,52762
Apr-23,Other,Light Rail,7343
Apr-23,Other,Ferry,3908
Apr-23,Free Opal,Train,20247
Apr-23,Free Opal,Metro,1154
Apr-23,Free Opal,Bus,25999
Apr-23,Free Opal,Light Rail,2502
Apr-23,Free Opal,Ferry,1571
Apr-23,Other,Bus,19879
Apr-23,School Opal,Train,352915
Apr-23,School Opal,Metro,52326
Apr-23,School Opal,Bus,535317
Apr-23,School Opal,Light Rail,13673
Apr-23,School Opal,Ferry,3444
Apr-23,Gold Opal,Train,2045717
Apr-23,Gold Opal,Metro,120699
Apr-23,Gold Opal,Bus,2870360
Apr-23,Gold Opal,Light Rail,312835
Apr-23,Gold Opal,Ferry,165124
Apr-23,Opal Single Ticket,Ferry,35373
Apr-23,Opal Single Ticket,Ferry,21510
Apr-23,Opal Single Ticket,Light Rail,3796
Apr-23,Opal Single Ticket,Light Rail,2192
Apr-23,Opal Single Ticket,Train,93819
Apr-23,Opal Single Ticket,Metro,4655
Apr-23,Opal Single Ticket,Train,60464
Apr-23,Opal Single Ticket,Metro,6337
May-23,Adult,Train,11513916
May-23,Adult,Metro,850043
May-23,Adult,Bus,7183054
May-23,Adult,Light Rail,1210127
May-23,Adult,Ferry,342935
May-23,Adult,Bus,122
May-23,Adult,Bus,60
May-23,Adult,Bus,50
May-23,Child/Youth,Train,541395
May-23,Child/Youth,Metro,77264
May-23,Child/Youth,Bus,620035
May-23,Child/Youth,Light Rail,67316
May-23,Child/Youth,Ferry,44247
May-23,Opal Single Ticket,Bus,4
May-23,Opal Single Ticket,Bus,6
May-23,Concession,Train,1282805
May-23,Concession,Metro,186032
May-23,Concession,Bus,913933
May-23,Concession,Light Rail,195075
May-23,Concession,Ferry,17959
May-23,CTP,Train,8499972
May-23,CTP,Metro,591619
May-23,CTP,Bus,6225131
May-23,CTP,Light Rail,1168270
May-23,CTP,Ferry,476029
May-23,Day Pass Ticket,Train,40
May-23,Day Pass Ticket,Metro,14
May-23,Day Pass Ticket,Bus,42
May-23,Day Pass Ticket,Light Rail,41
May-23,Day Pass Ticket,Ferry,192
May-23,Day Pass Ticket,Train,848
May-23,Day Pass Ticket,Metro,7
May-23,Day Pass Ticket,Bus,812
May-23,Day Pass Ticket,Light Rail,44
May-23,Day Pass Ticket,Ferry,62
May-23,Other,Train,229190
May-23,Other,Metro,10185
May-23,Other,Bus,60831
May-23,Other,Light Rail,8635
May-23,Other,Ferry,4379
May-23,Free Opal,Train,23881
May-23,Free Opal,Metro,1470
May-23,Free Opal,Bus,30606
May-23,Free Opal,Light Rail,3017
May-23,Free Opal,Ferry,1826
May-23,Other,Bus,23498
May-23,School Opal,Train,1169300
May-23,School Opal,Metro,172299
May-23,School Opal,Bus,1732938
May-23,School Opal,Light Rail,45586
May-23,School Opal,Ferry,10800
May-23,Gold Opal,Train,2363546
May-23,Gold Opal,Metro,135577
May-23,Gold Opal,Bus,3303661
May-23,Gold Opal,Light Rail,376123
May-23,Gold Opal,Ferry,179950
May-23,Opal Single Ticket,Ferry,22430
May-23,Opal Single Ticket,Ferry,7432
May-23,Opal Single Ticket,Light Rail,3756
May-23,Opal Single Ticket,Light Rail,1159
May-23,Opal Single Ticket,Train,95421
May-23,Opal Single Ticket,Metro,4280
May-23,Opal Single Ticket,Train,38794
May-23,Opal Single Ticket,Metro,4203
Jun-23,Adult,Train,11125518
Jun-23,Adult,Metro,804348
Jun-23,Adult,Bus,6737620
Jun-23,Adult,Light Rail,1215247
Jun-23,Adult,Ferry,368793
Jun-23,Adult,Bus,122
Jun-23,Adult,Bus,36
Jun-23,Adult,Bus,20
Jun-23,Child/Youth,Train,699889
Jun-23,Child/Youth,Metro,97142
Jun-23,Child/Youth,Bus,631376
Jun-23,Child/Youth,Light Rail,98239
Jun-23,Child/Youth,Ferry,81197
Jun-23,Opal Single Ticket,Bus,2
Jun-23,Opal Single Ticket,Bus,2
Jun-23,Opal Single Ticket,Bus,2
Jun-23,Concession,Train,1035260
Jun-23,Concession,Metro,127955
Jun-23,Concession,Bus,738771
Jun-23,Concession,Light Rail,290288
Jun-23,Concession,Ferry,17989
Jun-23,CTP,Train,8362292
Jun-23,CTP,Metro,561048
Jun-23,CTP,Bus,5807866
Jun-23,CTP,Light Rail,1192649
Jun-23,CTP,Ferry,525745
Jun-23,Day Pass Ticket,Train,53
Jun-23,Day Pass Ticket,Bus,32
Jun-23,Day Pass Ticket,Ferry,180
Jun-23,Day Pass Ticket,Train,762
Jun-23,Day Pass Ticket,Metro,12
Jun-23,Day Pass Ticket,Bus,795
Jun-23,Day Pass Ticket,Light Rail,54
Jun-23,Day Pass Ticket,Ferry,25
Jun-23,Other,Train,232823
Jun-23,Other,Metro,10409
Jun-23,Other,Bus,59092
Jun-23,Other,Light Rail,9010
Jun-23,Other,Ferry,4629
Jun-23,Free Opal,Train,22808
Jun-23,Free Opal,Metro,1396
Jun-23,Free Opal,Bus,28632
Jun-23,Free Opal,Light Rail,3044
Jun-23,Free Opal,Ferry,1959
Jun-23,Other,Bus,21708
Jun-23,School Opal,Train,989713
Jun-23,School Opal,Metro,151260
Jun-23,School Opal,Bus,1438756
Jun-23,School Opal,Light Rail,36701
Jun-23,School Opal,Ferry,9444
Jun-23,Gold Opal,Train,2313958
Jun-23,Gold Opal,Metro,137428
Jun-23,Gold Opal,Bus,3121090
Jun-23,Gold Opal,Light Rail,378319
Jun-23,Gold Opal,Ferry,187557
Jun-23,Opal Single Ticket,Ferry,25841
Jun-23,Opal Single Ticket,Ferry,15060
Jun-23,Opal Single Ticket,Light Rail,3976
Jun-23,Opal Single Ticket,Light Rail,2101
Jun-23,Opal Single Ticket,Train,98915
Jun-23,Opal Single Ticket,Metro,5053
Jun-23,Opal Single Ticket,Train,55583
Jun-23,Opal Single Ticket,Metro,5699
Jul-23,Adult,Train,11122119
Jul-23,Adult,Metro,825582
Jul-23,Adult,Bus,6954647
Jul-23,Adult,Light Rail,1149868
Jul-23,Adult,Ferry,377456
Jul-23,Adult,Bus,167
Jul-23,Adult,Bus,58
Jul-23,Adult,Bus,31
Jul-23,Child/Youth,Train,907208
Jul-23,Child/Youth,Metro,149843
Jul-23,Child/Youth,Bus,862457
Jul-23,Child/Youth,Light Rail,134564
Jul-23,Child/Youth,Ferry,115924
Jul-23,Opal Single Ticket,Bus,2
Jul-23,Opal Single Ticket,Bus,2
Jul-23,Concession,Train,977222
Jul-23,Concession,Metro,124525
Jul-23,Concession,Bus,704268
Jul-23,Concession,Light Rail,235995
Jul-23,Concession,Ferry,16318
Jul-23,CTP,Train,8136606
Jul-23,CTP,Metro,569571
Jul-23,CTP,Bus,5933683
Jul-23,CTP,Light Rail,1104264
Jul-23,CTP,Ferry,507179
Jul-23,Day Pass Ticket,Train,257
Jul-23,Day Pass Ticket,Bus,75
Jul-23,Day Pass Ticket,Light Rail,3
Jul-23,Day Pass Ticket,Train,846
Jul-23,Day Pass Ticket,Metro,5
Jul-23,Day Pass Ticket,Bus,897
Jul-23,Day Pass Ticket,Light Rail,54
Jul-23,Day Pass Ticket,Ferry,14
Jul-23,Other,Train,218727
Jul-23,Other,Metro,9371
Jul-23,Other,Bus,55711
Jul-23,Other,Light Rail,7572
Jul-23,Other,Ferry,4069
Jul-23,Free Opal,Train,22258
Jul-23,Free Opal,Metro,1427
Jul-23,Free Opal,Bus,28817
Jul-23,Free Opal,Light Rail,2689
Jul-23,Free Opal,Ferry,1813
Jul-23,Other,Bus,22410
Jul-23,School Opal,Train,515761
Jul-23,School Opal,Metro,78880
Jul-23,School Opal,Bus,732360
Jul-23,School Opal,Light Rail,18370
Jul-23,School Opal,Ferry,4909
Jul-23,Gold Opal,Train,2273206
Jul-23,Gold Opal,Metro,143432
Jul-23,Gold Opal,Bus,3144619
Jul-23,Gold Opal,Light Rail,343471
Jul-23,Gold Opal,Ferry,177909
Jul-23,Opal Single Ticket,Ferry,33586
Jul-23,Opal Single Ticket,Ferry,23753
Jul-23,Opal Single Ticket,Light Rail,4842
Jul-23,Opal Single Ticket,Light Rail,3125
Jul-23,Opal Single Ticket,Train,101309
Jul-23,Opal Single Ticket,Metro,5401
Jul-23,Opal Single Ticket,Train,68642
Jul-23,Opal Single Ticket,Metro,7864
Aug-23,Adult,Train,12120198
Aug-23,Adult,Metro,909233
Aug-23,Adult,Bus,7488394
Aug-23,Adult,Light Rail,1275747
Aug-23,Adult,Ferry,350097
Aug-23,Adult,Bus,119
Aug-23,Adult,Bus,40
Aug-23,Adult,Bus,12
Aug-23,Child/Youth,Train,601211
Aug-23,Child/Youth,Metro,83827
Aug-23,Child/Youth,Bus,654775
Aug-23,Child/Youth,Light Rail,90965
Aug-23,Child/Youth,Ferry,58485
Aug-23,Opal Single Ticket,Bus,9
Aug-23,Opal Single Ticket,Bus,1
Aug-23,Concession,Train,1466217
Aug-23,Concession,Metro,215132
Aug-23,Concession,Bus,1009829
Aug-23,Concession,Light Rail,218189
Aug-23,Concession,Ferry,17980
Aug-23,CTP,Train,9038757
Aug-23,CTP,Metro,635045
Aug-23,CTP,Bus,6452578
Aug-23,CTP,Light Rail,1253138
Aug-23,CTP,Ferry,492569
Aug-23,Day Pass Ticket,Train,53
Aug-23,Day Pass Ticket,Bus,24
Aug-23,Day Pass Ticket,Light Rail,8
Aug-23,Day Pass Ticket,Train,954
Aug-23,Day Pass Ticket,Metro,11
Aug-23,Day Pass Ticket,Bus,1072
Aug-23,Day Pass Ticket,Light Rail,45
Aug-23,Day Pass Ticket,Ferry,6
Aug-23,Other,Train,244741
Aug-23,Other,Metro,10206
Aug-23,Other,Bus,61504
Aug-23,Other,Light Rail,9078
Aug-23,Other,Ferry,4023
Aug-23,Free Opal,Train,24221
Aug-23,Free Opal,Metro,1528
Aug-23,Free Opal,Bus,30404
Aug-23,Free Opal,Light Rail,3044
Aug-23,Free Opal,Ferry,1505
Aug-23,Other,Bus,23305
Aug-23,School Opal,Train,1166240
Aug-23,School Opal,Metro,177958
Aug-23,School Opal,Bus,1659586
Aug-23,School Opal,Light Rail,40469
Aug-23,School Opal,Ferry,10774
Aug-23,Gold Opal,Train,2435494
Aug-23,Gold Opal,Metro,146962
Aug-23,Gold Opal,Bus,3327349
Aug-23,Gold Opal,Light Rail,381478
Aug-23,Gold Opal,Ferry,171227
Aug-23,Opal Single Ticket,Ferry,28060
Aug-23,Opal Single Ticket,Ferry,12682
Aug-23,Opal Single Ticket,Light Rail,4586
Aug-23,Opal Single Ticket,Light Rail,2033
Aug-23,Opal Single Ticket,Train,98722
Aug-23,Opal Single Ticket,Metro,4397
Aug-23,Opal Single Ticket,Train,45109
Aug-23,Opal Single Ticket,Metro,4478
Sep-23,Adult,Train,11311219
Sep-23,Adult,Metro,840910
Sep-23,Adult,Bus,7210065
Sep-23,Adult,Light Rail,1358618
Sep-23,Adult,Ferry,376791
Sep-23,Adult,Bus,205
Sep-23,Adult,Bus,36
Sep-23,Adult,Bus,21
Sep-23,Child/Youth,Train,738875
Sep-23,Child/Youth,Metro,117707
Sep-23,Child/Youth,Bus,745820
Sep-23,Child/Youth,Light Rail,125859
Sep-23,Child/Youth,Ferry,92422
Sep-23,Opal Single Ticket,Bus,4
Sep-23,Opal Single Ticket,Bus,6
Sep-23,Concession,Train,1262255
Sep-23,Concession,Metro,158540
Sep-23,Concession,Bus,878719
Sep-23,Concession,Light Rail,271630
Sep-23,Concession,Ferry,19627
Sep-23,CTP,Train,8689041
Sep-23,CTP,Metro,604732
Sep-23,CTP,Bus,6414509
Sep-23,CTP,Light Rail,1359296
Sep-23,CTP,Ferry,556722
Sep-23,Day Pass Ticket,Train,39
Sep-23,Day Pass Ticket,Bus,35
Sep-23,Day Pass Ticket,Light Rail,2
Sep-23,Day Pass Ticket,Ferry,288
Sep-23,Day Pass Ticket,Train,946
Sep-23,Day Pass Ticket,Metro,3
Sep-23,Day Pass Ticket,Bus,1104
Sep-23,Day Pass Ticket,Light Rail,41
Sep-23,Day Pass Ticket,Ferry,64
Sep-23,Other,Train,225478
Sep-23,Other,Metro,9809
Sep-23,Other,Bus,59160
Sep-23,Other,Light Rail,9270
Sep-23,Other,Ferry,4148
Sep-23,Free Opal,Train,22390
Sep-23,Free Opal,Metro,1399
Sep-23,Free Opal,Bus,28199
Sep-23,Free Opal,Light Rail,3081
Sep-23,Free Opal,Ferry,1866
Sep-23,Other,Bus,21874
Sep-23,School Opal,Train,786034
Sep-23,School Opal,Metro,126407
Sep-23,School Opal,Bus,1103009
Sep-23,School Opal,Light Rail,27329
Sep-23,School Opal,Ferry,9030
Sep-23,Gold Opal,Train,2331482
Sep-23,Gold Opal,Metro,146648
Sep-23,Gold Opal,Bus,3177181
Sep-23,Gold Opal,Light Rail,397490
Sep-23,Gold Opal,Ferry,179761
Sep-23,Opal Single Ticket,Ferry,29477
Sep-23,Opal Single Ticket,Ferry,16992
Sep-23,Opal Single Ticket,Light Rail,4465
Sep-23,Opal Single Ticket,Light Rail,2130
Sep-23,Opal Single Ticket,Train,94539
Sep-23,Opal Single Ticket,Metro,4262
Sep-23,Opal Single Ticket,Train,52145
Sep-23,Opal Single Ticket,Metro,6096
Oct-23,Adult,Train,11463667
Oct-23,Adult,Metro,852938
Oct-23,Adult,Bus,7376720
Oct-23,Adult,Light Rail,1348216
Oct-23,Adult,Ferry,442219
Oct-23,Adult,Bus,109
Oct-23,Adult,Bus,48
Oct-23,Adult,Bus,26
Oct-23,Child/Youth,Train,705858
Oct-23,Child/Youth,Metro,110704
Oct-23,Child/Youth,Bus,750832
Oct-23,Child/Youth,Light Rail,104704
Oct-23,Child/Youth,Ferry,86327
Oct-23,Opal Single Ticket,Bus,1
Oct-23,Opal Single Ticket,Bus,1
Oct-23,Concession,Train,1300116
Oct-23,Concession,Metro,177429
Oct-23,Concession,Bus,913122
Oct-23,Concession,Light Rail,275764
Oct-23,Concession,Ferry,20405
Oct-23,CTP,Train,9076600
Oct-23,CTP,Metro,601032
Oct-23,CTP,Bus,6848735
Oct-23,CTP,Light Rail,1413262
Oct-23,CTP,Ferry,702214
Oct-23,Day Pass Ticket,Train,23
Oct-23,Day Pass Ticket,Bus,46
Oct-23,Day Pass Ticket,Light Rail,1
Oct-23,Day Pass Ticket,Train,999
Oct-23,Day Pass Ticket,Metro,10
Oct-23,Day Pass Ticket,Bus,965
Oct-23,Day Pass Ticket,Light Rail,68
Oct-23,Day Pass Ticket,Ferry,25
Oct-23,Other,Train,233221
Oct-23,Other,Metro,10057
Oct-23,Other,Bus,62160
Oct-23,Other,Light Rail,9672
Oct-23,Other,Ferry,4548
Oct-23,Free Opal,Train,22991
Oct-23,Free Opal,Metro,1623
Oct-23,Free Opal,Bus,29730
Oct-23,Free Opal,Light Rail,2962
Oct-23,Free Opal,Ferry,1941
Oct-23,Other,Bus,22581
Oct-23,School Opal,Train,798096
Oct-23,School Opal,Metro,128319
Oct-23,School Opal,Bus,1149219
Oct-23,School Opal,Light Rail,26385
Oct-23,School Opal,Ferry,7801
Oct-23,Gold Opal,Train,2357874
Oct-23,Gold Opal,Metro,141713
Oct-23,Gold Opal,Bus,3261947
Oct-23,Gold Opal,Light Rail,403177
Oct-23,Gold Opal,Ferry,190452
Oct-23,Opal Single Ticket,Ferry,30061
Oct-23,Opal Single Ticket,Ferry,14062
Oct-23,Opal Single Ticket,Light Rail,4201
Oct-23,Opal Single Ticket,Light Rail,1770
Oct-23,Opal Single Ticket,Train,96729
Oct-23,Opal Single Ticket,Metro,4173
Oct-23,Opal Single Ticket,Train,49139
Oct-23,Opal Single Ticket,Metro,5416
Nov-23,Adult,Train,11520770
Nov-23,Adult,Metro,854398
Nov-23,Adult,Bus,7332267
Nov-23,Adult,Light Rail,1303119
Nov-23,Adult,Ferry,404050
Nov-23,Adult,Bus,120
Nov-23,Adult,Bus,72
Nov-23,Adult,Bus,29
Nov-23,Child/Youth,Train,591971
Nov-23,Child/Youth,Metro,90685
Nov-23,Child/Youth,Bus,638475
Nov-23,Child/Youth,Light Rail,82530
Nov-23,Child/Youth,Ferry,54515
Nov-23,Opal Single Ticket,Bus,1
Nov-23,Opal Single Ticket,Bus,2
Nov-23,Concession,Train,1036134
Nov-23,Concession,Metro,128213
Nov-23,Concession,Bus,764431
Nov-23,Concession,Light Rail,228118
Nov-23,Concession,Ferry,16881
Nov-23,CTP,Train,9333408
Nov-23,CTP,Metro,611217
Nov-23,CTP,Bus,7022689
Nov-23,CTP,Light Rail,1454149
Nov-23,CTP,Ferry,700752
Nov-23,Day Pass Ticket,Train,99
Nov-23,Day Pass Ticket,Bus,35
Nov-23,Day Pass Ticket,Light Rail,6
Nov-23,Day Pass Ticket,Ferry,179
Nov-23,Day Pass Ticket,Train,847
Nov-23,Day Pass Ticket,Metro,103
Nov-23,Day Pass Ticket,Bus,1000
Nov-23,Day Pass Ticket,Light Rail,23
Nov-23,Day Pass Ticket,Ferry,51
Nov-23,Other,Train,240870
Nov-23,Other,Metro,10148
Nov-23,Other,Bus,62959
Nov-23,Other,Light Rail,10259
Nov-23,Other,Ferry,4495
Nov-23,Free Opal,Train,24423
Nov-23,Free Opal,Metro,1674
Nov-23,Free Opal,Bus,30071
Nov-23,Free Opal,Light Rail,3282
Nov-23,Free Opal,Ferry,1798
Nov-23,Other,Bus,22514
Nov-23,School Opal,Train,1015165
Nov-23,School Opal,Metro,166224
Nov-23,School Opal,Bus,1421368
Nov-23,School Opal,Light Rail,36321
Nov-23,School Opal,Ferry,11206
Nov-23,Gold Opal,Train,2426988
Nov-23,Gold Opal,Metro,147231
Nov-23,Gold Opal,Bus,3352004
Nov-23,Gold Opal,Light Rail,395800
Nov-23,Gold Opal,Ferry,178886
Nov-23,Opal Single Ticket,Ferry,26596
Nov-23,Opal Single Ticket,Ferry,7473
Nov-23,Opal Single Ticket,Light Rail,4257
Nov-23,Opal Single Ticket,Light Rail,1258
Nov-23,Opal Single Ticket,Train,98566
Nov-23,Opal Single Ticket,Metro,4240
Nov-23,Opal Single Ticket,Train,37905
Nov-23,Opal Single Ticket,Metro,4173
Dec-23,Adult,Train,10198973
Dec-23,Adult,Metro,696546
Dec-23,Adult,Bus,6558058
Dec-23,Adult,Light Rail,1307770
Dec-23,Adult,Ferry,491772
Dec-23,Adult,Bus,140
Dec-23,Adult,Bus,36
Dec-23,Adult,Bus,21
Dec-23,Child/Youth,Train,837053
Dec-23,Child/Youth,Metro,118165
Dec-23,Child/Youth,Bus,788695
Dec-23,Child/Youth,Light Rail,150385
Dec-23,Child/Youth,Ferry,117082
Dec-23,Opal Single Ticket,Bus,2
Dec-23,Opal Single Ticket,Bus,1
Dec-23,Concession,Train,757253
Dec-23,Concession,Metro,86504
Dec-23,Concession,Bus,564924
Dec-23,Concession,Light Rail,113096
Dec-23,Concession,Ferry,20165
Dec-23,CTP,Train,8647726
Dec-23,CTP,Metro,495827
Dec-23,CTP,Bus,6687137
Dec-23,CTP,Light Rail,1471476
Dec-23,CTP,Ferry,871206
Dec-23,Day Pass Ticket,Train,20
Dec-23,Day Pass Ticket,Bus,17
Dec-23,Day Pass Ticket,Light Rail,5
Dec-23,Day Pass Ticket,Ferry,1
Dec-23,Day Pass Ticket,Train,972
Dec-23,Day Pass Ticket,Metro,16
Dec-23,Day Pass Ticket,Bus,1002
Dec-23,Day Pass Ticket,Light Rail,62
Dec-23,Day Pass Ticket,Ferry,54
Dec-23,Other,Train,225374
Dec-23,Other,Metro,8690
Dec-23,Other,Bus,59638
Dec-23,Other,Light Rail,10667
Dec-23,Other,Ferry,4786
Dec-23,Free Opal,Train,20970
Dec-23,Free Opal,Metro,1253
Dec-23,Free Opal,Bus,27716
Dec-23,Free Opal,Light Rail,3228
Dec-23,Free Opal,Ferry,1937
Dec-23,Other,Bus,19650
Dec-23,School Opal,Train,394784
Dec-23,School Opal,Metro,67107
Dec-23,School Opal,Bus,547473
Dec-23,School Opal,Light Rail,16331
Dec-23,School Opal,Ferry,7817
Dec-23,Gold Opal,Train,2286113
Dec-23,Gold Opal,Metro,133112
Dec-23,Gold Opal,Bus,3116395
Dec-23,Gold Opal,Light Rail,412941
Dec-23,Gold Opal,Ferry,189510
Dec-23,Opal Single Ticket,Ferry,43482
Dec-23,Opal Single Ticket,Ferry,23980
Dec-23,Opal Single Ticket,Light Rail,5543
Dec-23,Opal Single Ticket,Light Rail,3046
Dec-23,Opal Single Ticket,Train,114217
Dec-23,Opal Single Ticket,Metro,5328
Dec-23,Opal Single Ticket,Train,70483
Dec-23,Opal Single Ticket,Metro,6936
Jan-24,Adult,Train,9761386
Jan-24,Adult,Metro,694858
Jan-24,Adult,Bus,6431567
Jan-24,Adult,Light Rail,1201688
Jan-24,Adult,Ferry,510730
Jan-24,Adult,Bus,153
Jan-24,Adult,Bus,58
Jan-24,Adult,Bus,33
